nom,email,telephone,adresse,code_insee,site_web
Communauté de communes - Vosges du Sud,contact@ccvosgesdusud.fr,"[{""valeur"": ""03 84 54 70 80"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""26 bis Grande rue"", ""service_distribution"": """", ""code_postal"": ""90170"", ""nom_commune"": ""Etueffont"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""6.920583065576151"", ""latitude"": ""47.721651140917515""}]",90052,"[{""libelle"": """", ""valeur"": ""https://www.ccvosgesdusud.fr/""}]"
Communauté d'agglomération - Étampois Sud-Essonne,contact@caese.fr,"[{""valeur"": ""01 64 59 26 72"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""76 rue Saint-Jacques"", ""service_distribution"": """", ""code_postal"": ""91150"", ""nom_commune"": ""Étampes"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""2.16142"", ""latitude"": ""48.434416""}]",91223,"[{""libelle"": """", ""valeur"": ""https://www.caese.fr/""}]"
Communauté de communes - Crêtes Préardennaises,communaute@lescretes.fr,"[{""valeur"": ""03 24 35 22 22"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""Rue de la Prairie"", ""service_distribution"": """", ""code_postal"": ""08430"", ""nom_commune"": ""Poix-Terron"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""4.6398891"", ""latitude"": ""49.7117338""}, {""type_adresse"": ""Adresse postale"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""Rue de la Prairie"", ""service_distribution"": ""BP 14"", ""code_postal"": ""08430"", ""nom_commune"": ""Poix-Terron"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": """", ""latitude"": """"}]",08402,"[{""libelle"": """", ""valeur"": ""https://www.cretespreardennaises.fr/""}]"
Communauté de communes - Pays de Salers,contact@pays-salers.fr,"[{""valeur"": ""04 71 40 72 09"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""espace d'activité 360°"", ""complement2"": """", ""numero_voie"": ""1 rue des feuilles"", ""service_distribution"": """", ""code_postal"": ""15140"", ""nom_commune"": ""Sainte-Eulalie"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""2.4934949"", ""latitude"": ""45.138842""}]",15219,"[{""libelle"": """", ""valeur"": ""https://www.pays-salers.fr/""}]"
Communauté d'agglomération - Pau Béarn Pyrénées,courrier@ville-pau.fr,"[{""valeur"": ""05 59 27 85 80"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""2 bis place Royale"", ""service_distribution"": """", ""code_postal"": ""64000"", ""nom_commune"": ""Pau"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""-0.3701491"", ""latitude"": ""43.2938278""}, {""type_adresse"": ""Adresse postale"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""2 bis place Royale"", ""service_distribution"": """", ""code_postal"": ""64000"", ""nom_commune"": ""Pau Cedex"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": """", ""latitude"": """"}]",64445,"[{""libelle"": """", ""valeur"": ""https://www.pau.fr/""}]"
Communauté de communes - Romorantinais et du Monestois,direction.generale@ccrm41.fr,"[{""valeur"": ""02 54 94 41 61"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Rue Normant"", ""complement2"": """", ""numero_voie"": ""Porte des Béliers"", ""service_distribution"": """", ""code_postal"": ""41200"", ""nom_commune"": ""Romorantin-Lanthenay"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""1.748529"", ""latitude"": ""47.357338""}, {""type_adresse"": ""Adresse postale"", ""complement1"": ""Rue Normant"", ""complement2"": """", ""numero_voie"": ""Porte des Béliers"", ""service_distribution"": ""BP 31"", ""code_postal"": ""41200"", ""nom_commune"": ""Romorantin-Lanthenay"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": """", ""latitude"": """"}]",41194,"[{""libelle"": """", ""valeur"": ""https://ccrm41.fr/""}]"
Communauté de communes - Mirebellois et Fontenois,contact@mfcc.fr,"[{""valeur"": ""03 80 36 53 51"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""8 place Général-Viard"", ""service_distribution"": """", ""code_postal"": ""21310"", ""nom_commune"": ""Mirebeau-sur-Bèze"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""5.314645"", ""latitude"": ""47.3969712""}]",21416,"[{""libelle"": """", ""valeur"": ""https://www.mfcc.fr/""}]"
Communauté de communes - Jabron Lure Vançon Durance,secretariat@ccjlvd.fr,"[{""valeur"": ""04 92 34 46 75"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""110 rue de l'École"", ""service_distribution"": """", ""code_postal"": ""04290"", ""nom_commune"": ""Salignac"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""5.982076"", ""latitude"": ""44.157336""}]",04200,"[{""libelle"": """", ""valeur"": ""https://ccjlvd.fr""}]"
Communauté d'agglomération - Bassin d'Arcachon Sud (COBAS),cobas@agglo-cobas.fr,"[{""valeur"": ""05 56 22 33 44"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""2 allée d'Espagne"", ""service_distribution"": """", ""code_postal"": ""33120"", ""nom_commune"": ""Arcachon"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""-1.1744979"", ""latitude"": ""44.657642""}]",33009,"[{""libelle"": """", ""valeur"": ""https://www.agglo-cobas.fr/""}]"
Communauté de communes - Portes Euréliennes d'Île-de-France,contact@porteseureliennesidf.fr,"[{""valeur"": ""02 37 83 49 33"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""22 rue de savonniere"", ""service_distribution"": """", ""code_postal"": ""28230"", ""nom_commune"": ""Épernon"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""1.676289"", ""latitude"": ""48.60279""}]",28140,"[{""libelle"": """", ""valeur"": ""https://www.porteseureliennesidf.fr/""}]"
Communauté de communes - Val d'Ille Aubigné,contact@valdille-aubigne.fr,"[{""valeur"": ""02 99 69 86 86"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""1 La Métairie"", ""service_distribution"": """", ""code_postal"": ""35520"", ""nom_commune"": ""Montreuil-le-Gast"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""-1.717222"", ""latitude"": ""48.245827""}]",35193,"[{""libelle"": """", ""valeur"": ""https://www.valdille-aubigne.fr""}]"
Communauté de communes - La Baie du Cotentin,contact@ccbdc.fr,"[{""valeur"": ""02 33 71 90 90"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""2 le Haut-Dick"", ""service_distribution"": ""BP 339"", ""code_postal"": ""50500"", ""nom_commune"": ""Carentan-les-Marais"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""-1.2394528"", ""latitude"": ""49.3114357""}]",50099,"[{""libelle"": """", ""valeur"": ""https://www.ccbdc.fr/""}]"
Communauté de communes - Sumène Artense,contact@sumene-artense.com,"[{""valeur"": ""04 71 40 62 66"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""21 rue du Calalet"", ""service_distribution"": """", ""code_postal"": ""15240"", ""nom_commune"": ""Saignes"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""2.480904"", ""latitude"": ""45.330346""}]",15038,"[{""libelle"": """", ""valeur"": ""https://www.sumene-artense.com/""}]"
Communauté de communes - Val de Bouzanne,cdsbouzanne@orange.fr,"[{""valeur"": ""02 54 31 20 06"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""20 rue Émile-Forichon"", ""service_distribution"": """", ""code_postal"": ""36230"", ""nom_commune"": ""Neuvy-Saint-Sépulcre"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""1.8069403"", ""latitude"": ""46.5967887""}]",36141,"[{""libelle"": """", ""valeur"": ""https://www.valdebouzanne.fr/""}]"
Communauté de communes - Bassin d'Aubenas,contact@cdcba.fr,"[{""valeur"": ""04 75 94 61 12"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""16 route de la Manufacture-Royale"", ""service_distribution"": """", ""code_postal"": ""07200"", ""nom_commune"": ""Ucel"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""4.397235"", ""latitude"": ""44.6266359""}]",07325,"[{""libelle"": """", ""valeur"": ""https://www.bassin-aubenas.fr/""}]"
Communauté de communes - Méditerranée Porte des Maures,contact@ccmpm.fr,"[{""valeur"": ""04 94 00 05 86"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""1 rue du lotissement Les Migraniers"", ""service_distribution"": """", ""code_postal"": ""83250"", ""nom_commune"": ""La Londe-les-Maures"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""6.220463"", ""latitude"": ""43.13196""}]",83071,"[{""libelle"": """", ""valeur"": ""https://www.ccmpm.fr""}]"
Communauté de communes - Pays de Châteaugiron,contact@pcc.bzh,"[{""valeur"": ""02 99 37 67 68"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""16 rue de Rennes"", ""service_distribution"": """", ""code_postal"": ""35410"", ""nom_commune"": ""Châteaugiron"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""-1.5122409"", ""latitude"": ""48.0539785""}]",35069,"[{""libelle"": """", ""valeur"": ""https://www.communaute.paysdechateaugiron.bzh/""}]"
Communauté de communes - Pévèle Carembault,contact@pevelecarembault.fr,"[{""valeur"": ""03 20 79 20 80"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""47 Avenue du Général de Gaulle"", ""service_distribution"": """", ""code_postal"": ""59710"", ""nom_commune"": ""Pont-à-Marcq"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""3.1140258"", ""latitude"": ""50.5213241""}]",59466,"[{""libelle"": """", ""valeur"": ""https://www.pevelecarembault.fr/""}]"
Communauté de communes - Aure Louron,contact@aure-louron.fr,"[{""valeur"": ""05 62 40 10 71"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Château de Ségure"", ""complement2"": """", ""numero_voie"": ""2 avenue Calamun"", ""service_distribution"": """", ""code_postal"": ""65240"", ""nom_commune"": ""Arreau"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""0.3589842"", ""latitude"": ""42.9054627""}]",65031,"[{""libelle"": """", ""valeur"": ""https://www.aure-louron.fr/""}]"
Communauté de communes - Sud Avesnois,contact@cc-sudavesnois.fr,"[{""valeur"": ""03 27 60 65 24"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""2 rue du Général-Raymond-Chaumel"", ""service_distribution"": """", ""code_postal"": ""59610"", ""nom_commune"": ""Fourmies"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""4.03395"", ""latitude"": ""50.02226""}]",59249,"[{""libelle"": """", ""valeur"": ""https://cc-sudavesnois.fr/""}]"
Communauté de communes des Ballons des Hautes-Vosges,ccbhv@cc-ballonsdeshautesvosges.fr,"[{""valeur"": ""03 29 62 05 02"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""8 rue de la Favée"", ""service_distribution"": """", ""code_postal"": ""88160"", ""nom_commune"": ""Fresse-sur-Moselle"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""6.773277"", ""latitude"": ""47.875986""}]",88468,"[{""libelle"": """", ""valeur"": ""https://www.cc-ballonsdeshautesvosges.fr/""}]"
Communauté de communes - Rhône aux Gorges de l'Ardèche,contact@ccdraga.fr,"[{""valeur"": ""04 75 54 57 05"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""2 avenue Maréchal-Leclerc"", ""service_distribution"": """", ""code_postal"": ""07700"", ""nom_commune"": ""Bourg-Saint-Andéol"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""4.642881"", ""latitude"": ""44.378863""}]",07042,"[{""libelle"": """", ""valeur"": ""https://www.ccdraga.fr/""}]"
Communauté de communes - Champagnole Nozeroy Jura,contact@champagnolenozeroyjura.fr,"[{""valeur"": ""03 84 52 06 20"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""3 rue Victor-Bérard"", ""service_distribution"": """", ""code_postal"": ""39300"", ""nom_commune"": ""Champagnole"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""5.901797"", ""latitude"": ""46.7491027""}]",39097,"[{""libelle"": """", ""valeur"": ""https://www.champagnolenozeroyjura.fr/""}]"
Communauté de communes - Pays Fort Sancerrois Val de Loire,secretariat@cdc-du-sancerrois.fr,"[{""valeur"": ""02 48 54 74 34"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""41 rue Basse-des-Remparts"", ""service_distribution"": """", ""code_postal"": ""18300"", ""nom_commune"": ""Sancerre"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""2.836669"", ""latitude"": ""47.330014""}]",18241,"[{""libelle"": """", ""valeur"": ""https://www.comcompsv.fr/""}]"
Communauté de communes - La Vallée de l'Oise et des Trois Forêts,contact@ccvo3f.fr,"[{""valeur"": ""01 34 69 12 06"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""1 avenue Jules-Dupré"", ""service_distribution"": """", ""code_postal"": ""95290"", ""nom_commune"": ""L'Isle-Adam"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""2.2134604"", ""latitude"": ""49.1054496""}]",95504,"[{""libelle"": """", ""valeur"": ""https://www.ccvo3f.fr/fr/""}]"
Communauté de communes - Porte Océane du Limousin,contact@pol-cdc.fr,"[{""valeur"": ""05 55 02 14 60"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""1 avenue Voltaire"", ""service_distribution"": """", ""code_postal"": ""87200"", ""nom_commune"": ""Saint-Junien"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""0.9042659"", ""latitude"": ""45.8867445""}]",87154,"[{""libelle"": """", ""valeur"": ""https://www.porteoceane-dulimousin.fr/""}]"
Communauté de communes - Val de Morteau,morteau@morteau.org,"[{""valeur"": ""03 81 68 56 56"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Mairie"", ""complement2"": """", ""numero_voie"": """", ""service_distribution"": """", ""code_postal"": ""25500"", ""nom_commune"": ""Morteau"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""6.5966762"", ""latitude"": ""47.0560539""}, {""type_adresse"": ""Adresse postale"", ""complement1"": ""Mairie"", ""complement2"": """", ""numero_voie"": """", ""service_distribution"": ""BP 53095"", ""code_postal"": ""25503"", ""nom_commune"": ""Morteau Cedex"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": """", ""latitude"": """"}]",25411,"[{""libelle"": """", ""valeur"": ""https://www.cc-valdemorteau.fr/""}]"
Eurométropole - Strasbourg,courrier@strasbourg.eu,"[{""valeur"": ""03 68 98 51 32"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Centre administratif"", ""complement2"": """", ""numero_voie"": ""1 parc de l'Étoile"", ""service_distribution"": """", ""code_postal"": ""67000"", ""nom_commune"": ""Strasbourg"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""7.75297"", ""latitude"": ""48.573419""}, {""type_adresse"": ""Adresse postale"", ""complement1"": """", ""complement2"": ""Centre administratif"", ""numero_voie"": ""1 parc de l'Étoile"", ""service_distribution"": """", ""code_postal"": ""67076"", ""nom_commune"": ""Strasbourg Cedex"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""7.75297"", ""latitude"": ""48.573419""}]",67482,"[{""libelle"": """", ""valeur"": ""https://www.strasbourg.eu/""}]"
Communauté de communes - Pays de Conches,angelique.fontaine@conchesenouche.com,"[{""valeur"": ""02 32 30 11 42"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""Rue de l'Hôtel-de-Ville"", ""service_distribution"": ""CS 20073"", ""code_postal"": ""27190"", ""nom_commune"": ""Conches-en-Ouche"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""0.942638"", ""latitude"": ""48.961817""}]",27165,"[{""libelle"": """", ""valeur"": ""https://www.conches-en-ouche.fr/""}]"
Communauté de communes - Pays de Rouffach Vignobles et Châteaux,accueil@cc-paysderouffach.fr,"[{""valeur"": ""03 89 78 51 44"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""9 aux Remparts"", ""service_distribution"": """", ""code_postal"": ""68250"", ""nom_commune"": ""Rouffach"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""7.3009071"", ""latitude"": ""47.9553268""}]",68287,"[{""libelle"": """", ""valeur"": ""https://www.cc-paysderouffach-vignobles-chateaux.fr/""}]"
